event_id,sensor_id,sensor_type,warehouse_id,value,unit,is_alert,timestamp,year,month,day,hour
EVT-0011682,SENS-0144,CO2,WH-005,1048.1,ppm,False,2024-01-25 15:06:43,2024,1,25,15
EVT-0011683,SENS-0065,CO2,WH-005,1832.2,ppm,True,2024-12-18 20:54:57,2024,12,18,20
EVT-0011684,SENS-0004,CO2,WH-001,1516.5,ppm,True,2024-06-21 02:03:29,2024,6,21,2
EVT-0011685,SENS-0169,Light,WH-003,444.9,Lux,False,2024-08-04 00:15:28,2024,8,4,0
EVT-0011686,SENS-0082,CO2,WH-004,607.8,ppm,False,2024-08-30 05:03:22,2024,8,30,5
EVT-0011687,SENS-0192,CO2,WH-005,1190.2,ppm,False,2024-02-16 09:46:41,2024,2,16,9
EVT-0011688,SENS-0175,Pressure,WH-002,1098.11,hPa,True,2024-08-31 10:42:23,2024,8,31,10
EVT-0011689,SENS-0028,Pressure,WH-003,961.28,hPa,False,2024-05-11 01:15:48,2024,5,11,1
EVT-0011690,SENS-0140,Pressure,WH-004,1087.58,hPa,True,2024-08-30 20:25:58,2024,8,30,20
EVT-0011691,SENS-0017,Light,WH-003,440.7,Lux,False,2024-11-15 17:43:29,2024,11,15,17
EVT-0011692,SENS-0115,Temperature,WH-003,3.94,Celsius,False,2024-06-02 22:55:00,2024,6,2,22
EVT-0011693,SENS-0003,Humidity,WH-003,49.51,%,False,2024-01-14 19:05:47,2024,1,14,19
EVT-0011694,SENS-0075,CO2,WH-001,889.8,ppm,False,2024-07-18 14:51:08,2024,7,18,14
EVT-0011695,SENS-0028,CO2,WH-002,514.3,ppm,False,2024-04-02 06:25:12,2024,4,2,6
EVT-0011696,SENS-0132,Temperature,WH-005,6.58,Celsius,False,2024-12-04 18:45:36,2024,12,4,18
EVT-0011697,SENS-0068,Temperature,WH-004,40.28,Celsius,True,2024-12-10 12:15:17,2024,12,10,12
EVT-0011698,SENS-0110,Vibration,WH-002,8.859,mm/s,True,2024-09-21 04:16:45,2024,9,21,4
EVT-0011699,SENS-0052,Humidity,WH-005,64.86,%,False,2024-01-08 12:41:30,2024,1,8,12
EVT-0011700,SENS-0181,Pressure,WH-002,910.86,hPa,True,2024-07-05 10:25:31,2024,7,5,10
EVT-0011701,SENS-0149,Temperature,WH-003,32.23,Celsius,False,2024-04-28 09:55:44,2024,4,28,9
EVT-0011702,SENS-0106,CO2,WH-005,1907.8,ppm,True,2024-06-04 22:22:03,2024,6,4,22
EVT-0011703,SENS-0084,Pressure,WH-005,981.64,hPa,False,2024-09-29 06:28:19,2024,9,29,6
EVT-0011704,SENS-0069,CO2,WH-003,741.4,ppm,False,2024-06-25 21:44:52,2024,6,25,21
EVT-0011705,SENS-0082,Temperature,WH-003,-0.51,Celsius,False,2024-03-09 05:19:48,2024,3,9,5
EVT-0011706,SENS-0022,Vibration,WH-004,7.915,mm/s,False,2024-09-17 06:47:57,2024,9,17,6
EVT-0011707,SENS-0156,Light,WH-002,550.7,Lux,False,2024-07-24 18:31:08,2024,7,24,18
EVT-0011708,SENS-0072,Vibration,WH-004,1.099,mm/s,False,2024-06-21 00:51:01,2024,6,21,0
EVT-0011709,SENS-0150,CO2,WH-003,1717.3,ppm,True,2024-06-25 13:45:47,2024,6,25,13
EVT-0011710,SENS-0121,Temperature,WH-001,1.98,Celsius,False,2024-08-30 11:45:27,2024,8,30,11
EVT-0011711,SENS-0114,Pressure,WH-001,903.39,hPa,True,2024-10-01 00:59:53,2024,10,1,0
EVT-0011712,SENS-0126,Humidity,WH-003,82.78,%,False,2024-09-05 09:22:07,2024,9,5,9
EVT-0011713,SENS-0149,Light,WH-004,300.3,Lux,False,2024-07-01 15:46:36,2024,7,1,15
EVT-0011714,SENS-0096,Temperature,WH-001,-4.77,Celsius,False,2024-03-18 19:52:27,2024,3,18,19
EVT-0011715,SENS-0139,Vibration,WH-004,4.554,mm/s,False,2024-02-23 04:11:04,2024,2,23,4
EVT-0011716,SENS-0143,Pressure,WH-004,1005.93,hPa,False,2024-10-02 11:41:59,2024,10,2,11
EVT-0011717,SENS-0013,Vibration,WH-003,9.434,mm/s,True,2024-11-29 06:55:27,2024,11,29,6
EVT-0011718,SENS-0006,Humidity,WH-004,22.52,%,False,2024-02-25 03:46:59,2024,2,25,3
EVT-0011719,SENS-0042,Temperature,WH-003,2.21,Celsius,False,2024-12-10 19:15:13,2024,12,10,19
EVT-0011720,SENS-0006,CO2,WH-004,1987.4,ppm,True,2024-02-14 01:03:48,2024,2,14,1
EVT-0011721,SENS-0080,Pressure,WH-004,1072.07,hPa,False,2024-08-07 06:13:34,2024,8,7,6
EVT-0011722,SENS-0076,Vibration,WH-004,3.897,mm/s,False,2024-02-22 07:46:06,2024,2,22,7
EVT-0011723,SENS-0080,Humidity,WH-004,37.42,%,False,2024-11-01 16:32:39,2024,11,1,16
EVT-0011724,SENS-0137,Humidity,WH-005,45.32,%,False,2024-02-12 10:15:05,2024,2,12,10
EVT-0011725,SENS-0105,Temperature,WH-004,24.05,Celsius,False,2024-01-03 09:17:21,2024,1,3,9
EVT-0011726,SENS-0171,Light,WH-002,634.3,Lux,False,2024-05-25 00:24:50,2024,5,25,0
EVT-0011727,SENS-0053,Light,WH-004,567.2,Lux,False,2024-06-01 13:54:31,2024,6,1,13
EVT-0011728,SENS-0172,Humidity,WH-003,65.35,%,False,2024-01-29 18:41:55,2024,1,29,18
EVT-0011729,SENS-0163,Light,WH-005,979.5,Lux,False,2024-06-10 10:46:28,2024,6,10,10
EVT-0011730,SENS-0135,CO2,WH-004,1778.9,ppm,True,2024-11-21 05:06:35,2024,11,21,5
EVT-0011731,SENS-0112,Temperature,WH-001,16.86,Celsius,False,2024-04-16 18:36:05,2024,4,16,18
EVT-0011732,SENS-0104,CO2,WH-003,1987.2,ppm,True,2024-12-30 07:55:59,2024,12,30,7
EVT-0011733,SENS-0137,Light,WH-004,563.1,Lux,False,2024-06-10 18:47:29,2024,6,10,18
EVT-0011734,SENS-0058,Humidity,WH-004,43.99,%,False,2024-09-08 04:40:05,2024,9,8,4
EVT-0011735,SENS-0043,Light,WH-002,323.9,Lux,False,2024-04-11 08:30:15,2024,4,11,8
EVT-0011736,SENS-0065,Humidity,WH-002,74.16,%,False,2024-12-24 22:30:34,2024,12,24,22
EVT-0011737,SENS-0148,Vibration,WH-003,7.481,mm/s,False,2024-10-09 02:07:56,2024,10,9,2
EVT-0011738,SENS-0002,Temperature,WH-005,27.8,Celsius,False,2024-11-17 00:09:35,2024,11,17,0
EVT-0011739,SENS-0101,Temperature,WH-003,0.89,Celsius,False,2024-01-06 11:35:33,2024,1,6,11
EVT-0011740,SENS-0121,Temperature,WH-002,19.67,Celsius,False,2024-01-15 14:17:33,2024,1,15,14
EVT-0011741,SENS-0141,Vibration,WH-003,3.036,mm/s,False,2024-01-13 18:06:33,2024,1,13,18
EVT-0011742,SENS-0010,Pressure,WH-005,1039.99,hPa,False,2024-11-23 11:54:08,2024,11,23,11
EVT-0011743,SENS-0190,Temperature,WH-005,39.98,Celsius,False,2024-04-09 15:02:00,2024,4,9,15
EVT-0011744,SENS-0198,Temperature,WH-003,11.94,Celsius,False,2024-09-26 08:20:47,2024,9,26,8
EVT-0011745,SENS-0033,CO2,WH-005,1829.5,ppm,True,2024-06-10 04:50:03,2024,6,10,4
EVT-0011746,SENS-0052,Humidity,WH-003,51.58,%,False,2024-08-15 15:27:09,2024,8,15,15
EVT-0011747,SENS-0115,CO2,WH-001,1749.1,ppm,True,2024-04-27 03:00:13,2024,4,27,3
EVT-0011748,SENS-0061,Pressure,WH-003,1077.69,hPa,False,2024-10-02 18:18:47,2024,10,2,18
EVT-0011749,SENS-0027,Humidity,WH-004,39.94,%,False,2024-07-21 09:44:06,2024,7,21,9
EVT-0011750,SENS-0127,Pressure,WH-005,957.35,hPa,False,2024-09-28 10:55:03,2024,9,28,10
EVT-0011751,SENS-0125,Humidity,WH-002,71.76,%,False,2024-06-19 06:30:02,2024,6,19,6
EVT-0011752,SENS-0164,Humidity,WH-004,48.5,%,False,2024-05-03 11:21:57,2024,5,3,11
EVT-0011753,SENS-0060,Humidity,WH-001,46.81,%,False,2024-10-03 09:41:16,2024,10,3,9
EVT-0011754,SENS-0041,Temperature,WH-004,10.55,Celsius,False,2024-08-22 07:06:32,2024,8,22,7
EVT-0011755,SENS-0106,CO2,WH-004,445.1,ppm,False,2024-09-04 09:28:45,2024,9,4,9
EVT-0011756,SENS-0128,Temperature,WH-002,39.19,Celsius,False,2024-08-26 04:57:25,2024,8,26,4
EVT-0011757,SENS-0118,Vibration,WH-004,4.887,mm/s,False,2024-05-25 13:53:59,2024,5,25,13
EVT-0011758,SENS-0098,Pressure,WH-002,989.57,hPa,False,2024-12-12 17:49:52,2024,12,12,17
EVT-0011759,SENS-0086,Light,WH-003,154.6,Lux,False,2024-09-24 15:52:35,2024,9,24,15
EVT-0011760,SENS-0120,Temperature,WH-001,8.62,Celsius,False,2024-03-09 11:01:24,2024,3,9,11
EVT-0011761,SENS-0126,Humidity,WH-002,90.43,%,True,2024-02-06 17:43:20,2024,2,6,17
EVT-0011762,SENS-0178,Vibration,WH-002,9.546,mm/s,True,2024-03-30 03:08:36,2024,3,30,3
EVT-0011763,SENS-0088,Humidity,WH-003,41.92,%,False,2024-11-02 08:12:38,2024,11,2,8
EVT-0011764,SENS-0141,Temperature,WH-002,12.42,Celsius,False,2024-11-14 19:37:02,2024,11,14,19
EVT-0011765,SENS-0110,Pressure,WH-004,1068.55,hPa,False,2024-12-14 08:32:47,2024,12,14,8
EVT-0011766,SENS-0059,Temperature,WH-002,-5.53,Celsius,True,2024-06-19 22:45:43,2024,6,19,22
EVT-0011767,SENS-0063,Humidity,WH-001,56.71,%,False,2024-01-05 06:30:28,2024,1,5,6
EVT-0011768,SENS-0116,Humidity,WH-004,48.23,%,False,2024-06-14 08:25:32,2024,6,14,8
EVT-0011769,SENS-0145,Vibration,WH-003,3.855,mm/s,False,2024-03-11 15:52:36,2024,3,11,15
EVT-0011770,SENS-0069,CO2,WH-003,1788.9,ppm,True,2024-05-02 01:18:09,2024,5,2,1
EVT-0011771,SENS-0160,Humidity,WH-001,55.76,%,False,2024-07-09 10:40:17,2024,7,9,10
EVT-0011772,SENS-0155,Temperature,WH-004,26.0,Celsius,False,2024-04-08 21:45:02,2024,4,8,21
EVT-0011773,SENS-0080,Humidity,WH-001,51.82,%,False,2024-07-31 17:21:46,2024,7,31,17
EVT-0011774,SENS-0026,Temperature,WH-004,11.68,Celsius,False,2024-04-02 09:40:33,2024,4,2,9
EVT-0011775,SENS-0087,Humidity,WH-002,38.42,%,False,2024-04-12 09:24:58,2024,4,12,9
EVT-0011776,SENS-0151,Humidity,WH-002,63.0,%,False,2024-04-07 16:37:28,2024,4,7,16
EVT-0011777,SENS-0066,Vibration,WH-001,9.035,mm/s,True,2024-04-23 12:12:46,2024,4,23,12
EVT-0011778,SENS-0142,Light,WH-002,74.6,Lux,False,2024-01-09 14:17:33,2024,1,9,14
EVT-0011779,SENS-0093,Vibration,WH-004,6.993,mm/s,False,2024-06-03 15:41:37,2024,6,3,15
EVT-0011780,SENS-0178,Vibration,WH-002,4.631,mm/s,False,2024-07-28 22:42:22,2024,7,28,22
EVT-0011781,SENS-0068,Temperature,WH-004,-0.88,Celsius,False,2024-03-23 10:22:24,2024,3,23,10
EVT-0011782,SENS-0012,Pressure,WH-004,971.78,hPa,False,2024-08-02 23:58:35,2024,8,2,23
EVT-0011783,SENS-0033,Humidity,WH-005,42.91,%,False,2024-10-15 06:44:01,2024,10,15,6
EVT-0011784,SENS-0036,Temperature,WH-004,0.3,Celsius,False,2024-02-12 08:24:37,2024,2,12,8
EVT-0011785,SENS-0157,CO2,WH-005,1059.0,ppm,False,2024-01-21 14:44:35,2024,1,21,14
EVT-0011786,SENS-0153,Temperature,WH-005,36.07,Celsius,False,2024-04-20 17:57:07,2024,4,20,17
EVT-0011787,SENS-0081,Pressure,WH-005,922.55,hPa,True,2024-01-05 12:03:27,2024,1,5,12
EVT-0011788,SENS-0146,CO2,WH-005,1248.9,ppm,False,2024-12-19 08:21:53,2024,12,19,8
EVT-0011789,SENS-0184,Vibration,WH-004,9.028,mm/s,True,2024-01-24 00:19:56,2024,1,24,0
EVT-0011790,SENS-0091,CO2,WH-004,1200.6,ppm,False,2024-09-12 04:51:59,2024,9,12,4
EVT-0011791,SENS-0199,Light,WH-001,445.8,Lux,False,2024-07-06 23:02:21,2024,7,6,23
EVT-0011792,SENS-0093,Temperature,WH-002,2.82,Celsius,False,2024-04-17 08:40:45,2024,4,17,8
EVT-0011793,SENS-0157,Temperature,WH-004,1.6,Celsius,False,2024-04-01 19:41:21,2024,4,1,19
EVT-0011794,SENS-0034,Pressure,WH-003,1094.49,hPa,True,2024-07-08 23:20:27,2024,7,8,23
EVT-0011795,SENS-0200,Temperature,WH-003,23.4,Celsius,False,2024-02-12 20:49:19,2024,2,12,20
EVT-0011796,SENS-0045,CO2,WH-004,658.1,ppm,False,2024-07-05 19:24:32,2024,7,5,19
EVT-0011797,SENS-0083,Pressure,WH-005,911.55,hPa,True,2024-12-16 13:45:18,2024,12,16,13
EVT-0011798,SENS-0167,CO2,WH-001,1365.8,ppm,False,2024-03-05 21:49:20,2024,3,5,21
EVT-0011799,SENS-0063,Light,WH-005,118.0,Lux,False,2024-02-14 17:11:35,2024,2,14,17
EVT-0011800,SENS-0123,Light,WH-001,957.5,Lux,False,2024-01-15 13:24:17,2024,1,15,13
EVT-0011801,SENS-0074,Light,WH-001,269.3,Lux,False,2024-07-23 07:35:39,2024,7,23,7
EVT-0011802,SENS-0158,CO2,WH-002,1140.4,ppm,False,2024-09-16 10:59:31,2024,9,16,10
EVT-0011803,SENS-0028,CO2,WH-001,1761.2,ppm,True,2024-11-29 20:22:10,2024,11,29,20
EVT-0011804,SENS-0044,Light,WH-001,668.7,Lux,False,2024-02-04 20:20:49,2024,2,4,20
EVT-0011805,SENS-0108,CO2,WH-005,1572.6,ppm,True,2024-06-27 16:51:20,2024,6,27,16
EVT-0011806,SENS-0108,Vibration,WH-001,0.325,mm/s,False,2024-12-01 03:24:02,2024,12,1,3
EVT-0011807,SENS-0062,Temperature,WH-004,31.85,Celsius,False,2024-08-12 01:35:52,2024,8,12,1
EVT-0011808,SENS-0195,Pressure,WH-001,997.09,hPa,False,2024-05-21 16:22:07,2024,5,21,16
EVT-0011809,SENS-0122,Pressure,WH-004,1087.96,hPa,True,2024-09-16 15:57:36,2024,9,16,15
EVT-0011810,SENS-0074,Humidity,WH-005,85.91,%,True,2024-08-11 06:53:08,2024,8,11,6
EVT-0011811,SENS-0006,Vibration,WH-003,0.945,mm/s,False,2024-09-11 18:20:44,2024,9,11,18
EVT-0011812,SENS-0066,Pressure,WH-003,1004.98,hPa,False,2024-08-05 11:54:30,2024,8,5,11
EVT-0011813,SENS-0105,CO2,WH-002,1790.9,ppm,True,2024-04-28 03:12:24,2024,4,28,3
EVT-0011814,SENS-0170,Light,WH-003,29.0,Lux,False,2024-08-01 21:24:38,2024,8,1,21
EVT-0011815,SENS-0178,CO2,WH-002,479.6,ppm,False,2024-04-28 20:00:16,2024,4,28,20
EVT-0011816,SENS-0122,CO2,WH-001,1115.2,ppm,False,2024-11-13 23:10:10,2024,11,13,23
EVT-0011817,SENS-0134,Temperature,WH-002,3.74,Celsius,False,2024-05-21 02:59:29,2024,5,21,2
EVT-0011818,SENS-0053,Humidity,WH-004,21.4,%,False,2024-06-16 20:50:58,2024,6,16,20
EVT-0011819,SENS-0123,Light,WH-001,588.4,Lux,False,2024-08-23 00:32:27,2024,8,23,0
EVT-0011820,SENS-0032,CO2,WH-005,1907.9,ppm,True,2024-01-10 20:27:42,2024,1,10,20
EVT-0011821,SENS-0102,Vibration,WH-001,5.757,mm/s,False,2024-01-31 20:46:16,2024,1,31,20
EVT-0011822,SENS-0065,Pressure,WH-001,986.35,hPa,False,2024-02-07 12:53:18,2024,2,7,12
EVT-0011823,SENS-0186,Temperature,WH-003,-5.16,Celsius,True,2024-02-04 09:13:35,2024,2,4,9
EVT-0011824,SENS-0117,Light,WH-003,190.5,Lux,False,2024-05-18 03:53:23,2024,5,18,3
EVT-0011825,SENS-0050,Humidity,WH-005,28.08,%,False,2024-02-01 04:56:26,2024,2,1,4
EVT-0011826,SENS-0077,Humidity,WH-005,67.07,%,False,2024-10-06 09:44:06,2024,10,6,9
EVT-0011827,SENS-0062,Temperature,WH-001,26.72,Celsius,False,2024-02-24 16:03:54,2024,2,24,16
EVT-0011828,SENS-0101,Pressure,WH-003,997.73,hPa,False,2024-05-04 06:34:41,2024,5,4,6
EVT-0011829,SENS-0172,Temperature,WH-004,7.52,Celsius,False,2024-11-17 09:49:06,2024,11,17,9
EVT-0011830,SENS-0126,Vibration,WH-002,8.364,mm/s,True,2024-12-09 23:51:29,2024,12,9,23
EVT-0011831,SENS-0092,Humidity,WH-003,90.22,%,True,2024-07-28 00:25:20,2024,7,28,0
EVT-0011832,SENS-0023,Humidity,WH-001,29.67,%,False,2024-02-04 16:48:09,2024,2,4,16
EVT-0011833,SENS-0068,Pressure,WH-002,967.62,hPa,False,2024-11-04 09:50:01,2024,11,4,9
EVT-0011834,SENS-0143,CO2,WH-003,696.8,ppm,False,2024-01-13 21:05:11,2024,1,13,21
EVT-0011835,SENS-0013,Vibration,WH-003,1.835,mm/s,False,2024-07-14 23:38:58,2024,7,14,23
EVT-0011836,SENS-0120,CO2,WH-004,752.7,ppm,False,2024-12-18 21:50:08,2024,12,18,21
EVT-0011837,SENS-0011,Light,WH-002,146.2,Lux,False,2024-01-12 18:56:55,2024,1,12,18
EVT-0011838,SENS-0182,Vibration,WH-002,0.874,mm/s,False,2024-01-15 00:13:57,2024,1,15,0
EVT-0011839,SENS-0034,CO2,WH-001,1374.7,ppm,False,2024-08-29 14:32:12,2024,8,29,14
EVT-0011840,SENS-0083,Pressure,WH-001,1006.59,hPa,False,2024-02-15 13:42:40,2024,2,15,13
EVT-0011841,SENS-0051,Temperature,WH-005,44.92,Celsius,True,2024-11-13 01:38:37,2024,11,13,1
EVT-0011842,SENS-0167,Light,WH-004,728.1,Lux,False,2024-06-29 19:39:27,2024,6,29,19
EVT-0011843,SENS-0062,Vibration,WH-004,7.142,mm/s,False,2024-03-26 20:48:22,2024,3,26,20
EVT-0011844,SENS-0137,Temperature,WH-003,-4.15,Celsius,False,2024-02-06 16:08:26,2024,2,6,16
EVT-0011845,SENS-0024,Vibration,WH-005,3.674,mm/s,False,2024-06-28 04:30:24,2024,6,28,4
EVT-0011846,SENS-0119,Light,WH-003,84.6,Lux,False,2024-10-20 03:30:18,2024,10,20,3
EVT-0011847,SENS-0009,CO2,WH-005,431.4,ppm,False,2024-09-08 02:20:11,2024,9,8,2
EVT-0011848,SENS-0153,Humidity,WH-003,93.35,%,True,2024-02-23 23:56:24,2024,2,23,23
EVT-0011849,SENS-0101,Pressure,WH-003,1015.44,hPa,False,2024-10-08 13:24:08,2024,10,8,13
EVT-0011850,SENS-0068,Humidity,WH-002,65.07,%,False,2024-01-27 19:20:12,2024,1,27,19
EVT-0011851,SENS-0092,Light,WH-002,5.0,Lux,False,2024-03-29 19:03:47,2024,3,29,19
EVT-0011852,SENS-0164,CO2,WH-001,1612.3,ppm,True,2024-09-13 22:17:51,2024,9,13,22
EVT-0011853,SENS-0089,CO2,WH-005,439.4,ppm,False,2024-12-22 01:47:35,2024,12,22,1
EVT-0011854,SENS-0035,Temperature,WH-003,37.94,Celsius,False,2024-03-24 18:11:41,2024,3,24,18
EVT-0011855,SENS-0006,Humidity,WH-003,31.67,%,False,2024-11-25 08:39:30,2024,11,25,8
EVT-0011856,SENS-0154,Humidity,WH-001,61.83,%,False,2024-09-05 10:49:52,2024,9,5,10
EVT-0011857,SENS-0117,Light,WH-002,621.6,Lux,False,2024-01-26 06:22:03,2024,1,26,6
EVT-0011858,SENS-0111,CO2,WH-001,306.0,ppm,False,2024-11-06 14:03:13,2024,11,6,14
EVT-0011859,SENS-0069,CO2,WH-002,1006.4,ppm,False,2024-08-13 15:09:44,2024,8,13,15
EVT-0011860,SENS-0059,Temperature,WH-001,32.04,Celsius,False,2024-07-22 14:51:36,2024,7,22,14
EVT-0011861,SENS-0011,CO2,WH-004,1290.3,ppm,False,2024-02-10 18:57:25,2024,2,10,18
EVT-0011862,SENS-0146,CO2,WH-002,1096.0,ppm,False,2024-08-26 18:07:13,2024,8,26,18
EVT-0011863,SENS-0159,CO2,WH-005,875.4,ppm,False,2024-08-10 14:48:42,2024,8,10,14
EVT-0011864,SENS-0087,Vibration,WH-005,0.626,mm/s,False,2024-09-09 05:54:12,2024,9,9,5
EVT-0011865,SENS-0086,Pressure,WH-003,950.07,hPa,False,2024-11-30 07:48:38,2024,11,30,7
EVT-0011866,SENS-0038,Vibration,WH-002,4.905,mm/s,False,2024-03-24 11:30:00,2024,3,24,11
EVT-0011867,SENS-0017,CO2,WH-001,496.5,ppm,False,2024-03-02 06:34:37,2024,3,2,6
EVT-0011868,SENS-0034,Light,WH-004,252.6,Lux,False,2024-05-22 06:00:58,2024,5,22,6
EVT-0011869,SENS-0142,Temperature,WH-002,-6.11,Celsius,True,2024-02-11 08:23:19,2024,2,11,8
EVT-0011870,SENS-0041,Temperature,WH-004,20.54,Celsius,False,2024-05-15 02:09:19,2024,5,15,2
EVT-0011871,SENS-0063,Humidity,WH-005,42.1,%,False,2024-04-05 11:07:15,2024,4,5,11
EVT-0011872,SENS-0195,Temperature,WH-004,12.03,Celsius,False,2024-11-06 13:19:02,2024,11,6,13
EVT-0011873,SENS-0035,Pressure,WH-003,1046.22,hPa,False,2024-04-13 14:06:04,2024,4,13,14
EVT-0011874,SENS-0170,Light,WH-001,269.7,Lux,False,2024-11-24 14:41:09,2024,11,24,14
EVT-0011875,SENS-0175,CO2,WH-001,1340.8,ppm,False,2024-12-13 23:39:53,2024,12,13,23
EVT-0011876,SENS-0176,CO2,WH-004,1768.9,ppm,True,2024-12-05 04:14:31,2024,12,5,4
EVT-0011877,SENS-0117,Pressure,WH-004,1074.89,hPa,False,2024-04-05 09:04:06,2024,4,5,9
EVT-0011878,SENS-0060,Temperature,WH-004,37.13,Celsius,False,2024-11-01 11:43:08,2024,11,1,11
EVT-0011879,SENS-0012,Pressure,WH-005,990.82,hPa,False,2024-10-24 14:34:36,2024,10,24,14
EVT-0011880,SENS-0157,CO2,WH-004,1301.6,ppm,False,2024-10-26 11:06:09,2024,10,26,11
EVT-0011881,SENS-0186,Temperature,WH-005,32.34,Celsius,False,2024-01-31 06:47:10,2024,1,31,6
EVT-0011882,SENS-0136,Temperature,WH-003,24.48,Celsius,False,2024-07-25 01:09:10,2024,7,25,1
EVT-0011883,SENS-0040,CO2,WH-004,780.8,ppm,False,2024-01-09 07:59:49,2024,1,9,7
EVT-0011884,SENS-0190,Pressure,WH-005,910.86,hPa,True,2024-04-25 22:59:28,2024,4,25,22
EVT-0011885,SENS-0045,Humidity,WH-003,36.11,%,False,2024-06-08 16:50:46,2024,6,8,16
EVT-0011886,SENS-0028,CO2,WH-003,728.4,ppm,False,2024-11-24 12:58:28,2024,11,24,12
EVT-0011887,SENS-0186,CO2,WH-001,336.1,ppm,False,2024-06-27 08:15:05,2024,6,27,8
EVT-0011888,SENS-0074,Humidity,WH-005,22.18,%,False,2024-06-02 01:33:31,2024,6,2,1
EVT-0011889,SENS-0056,Light,WH-005,238.4,Lux,False,2024-02-11 05:51:54,2024,2,11,5
EVT-0011890,SENS-0155,Vibration,WH-004,2.627,mm/s,False,2024-02-01 02:40:54,2024,2,1,2
EVT-0011891,SENS-0062,Vibration,WH-002,3.186,mm/s,False,2024-12-11 11:21:35,2024,12,11,11
EVT-0011892,SENS-0198,Temperature,WH-005,33.04,Celsius,False,2024-07-22 06:00:16,2024,7,22,6
EVT-0011893,SENS-0160,Vibration,WH-003,3.006,mm/s,False,2024-12-21 18:59:27,2024,12,21,18
EVT-0011894,SENS-0148,Pressure,WH-001,984.18,hPa,False,2024-08-28 19:42:25,2024,8,28,19
EVT-0011895,SENS-0151,CO2,WH-005,1532.5,ppm,True,2024-07-26 11:39:57,2024,7,26,11
EVT-0011896,SENS-0038,Temperature,WH-005,28.99,Celsius,False,2024-04-05 06:53:05,2024,4,5,6
EVT-0011897,SENS-0017,Pressure,WH-004,1054.72,hPa,False,2024-03-07 12:11:33,2024,3,7,12
EVT-0011898,SENS-0012,Temperature,WH-003,-8.84,Celsius,True,2024-06-14 18:12:02,2024,6,14,18
EVT-0011899,SENS-0187,CO2,WH-005,1236.4,ppm,False,2024-04-06 15:39:47,2024,4,6,15
EVT-0011900,SENS-0084,CO2,WH-004,456.8,ppm,False,2024-09-20 17:38:19,2024,9,20,17
EVT-0011901,SENS-0197,Vibration,WH-003,1.117,mm/s,False,2024-03-29 09:27:16,2024,3,29,9
EVT-0011902,SENS-0168,Vibration,WH-004,9.645,mm/s,True,2024-02-25 22:46:53,2024,2,25,22
EVT-0011903,SENS-0097,Pressure,WH-001,950.18,hPa,False,2024-11-19 13:59:37,2024,11,19,13
EVT-0011904,SENS-0053,Humidity,WH-004,39.24,%,False,2024-12-14 23:06:49,2024,12,14,23
EVT-0011905,SENS-0110,Vibration,WH-002,9.99,mm/s,True,2024-08-21 11:54:40,2024,8,21,11
EVT-0011906,SENS-0178,Light,WH-005,423.5,Lux,False,2024-05-28 23:01:07,2024,5,28,23
EVT-0011907,SENS-0080,Temperature,WH-003,15.37,Celsius,False,2024-11-02 15:16:07,2024,11,2,15
EVT-0011908,SENS-0001,CO2,WH-002,603.0,ppm,False,2024-06-04 10:51:15,2024,6,4,10
EVT-0011909,SENS-0091,Temperature,WH-005,7.36,Celsius,False,2024-10-19 11:49:26,2024,10,19,11
EVT-0011910,SENS-0113,Pressure,WH-004,1000.3,hPa,False,2024-01-07 04:39:09,2024,1,7,4
EVT-0011911,SENS-0193,Light,WH-002,538.3,Lux,False,2024-09-14 21:54:31,2024,9,14,21
EVT-0011912,SENS-0097,Vibration,WH-004,1.031,mm/s,False,2024-05-02 12:01:45,2024,5,2,12
EVT-0011913,SENS-0044,Pressure,WH-001,950.17,hPa,False,2024-08-22 01:40:53,2024,8,22,1
EVT-0011914,SENS-0032,Pressure,WH-005,919.42,hPa,True,2024-02-14 15:42:38,2024,2,14,15
EVT-0011915,SENS-0044,Vibration,WH-004,2.757,mm/s,False,2024-08-24 05:42:35,2024,8,24,5
EVT-0011916,SENS-0147,Light,WH-004,939.4,Lux,False,2024-10-14 06:37:19,2024,10,14,6
EVT-0011917,SENS-0127,CO2,WH-002,693.6,ppm,False,2024-04-19 19:51:16,2024,4,19,19
EVT-0011918,SENS-0190,Vibration,WH-002,9.768,mm/s,True,2024-06-18 12:34:44,2024,6,18,12
EVT-0011919,SENS-0043,Pressure,WH-003,996.7,hPa,False,2024-07-26 17:28:09,2024,7,26,17
EVT-0011920,SENS-0173,Temperature,WH-004,24.27,Celsius,False,2024-07-15 07:26:05,2024,7,15,7
EVT-0011921,SENS-0125,Vibration,WH-004,7.767,mm/s,False,2024-09-12 07:53:34,2024,9,12,7
EVT-0011922,SENS-0137,Pressure,WH-005,1069.76,hPa,False,2024-04-24 21:09:51,2024,4,24,21
EVT-0011923,SENS-0123,Light,WH-001,192.0,Lux,False,2024-12-16 18:19:52,2024,12,16,18
EVT-0011924,SENS-0151,Vibration,WH-001,5.356,mm/s,False,2024-07-13 09:07:11,2024,7,13,9
EVT-0011925,SENS-0018,Vibration,WH-001,8.053,mm/s,True,2024-12-03 12:13:27,2024,12,3,12
EVT-0011926,SENS-0181,CO2,WH-001,416.0,ppm,False,2024-06-02 18:36:01,2024,6,2,18
